key,mac
25919,9A6F58AD2C5E
93050,9A69EF755108
74989,9A06CEEF76D1
26554,9A0AA06E9FCF
89308,9AD11065FD40
84045,9A37F9670EA2
19825,9AAB622FB114
79868,9AE520799453
45084,9A7228158B50
97270,9A214C0A9C08
39698,9A39DAEE7020
56707,9AD2F1D07E52
46198,9AD8C53BF2FD
69164,9A4381191654
18755,9AD9E1BDB8D2
38532,9A8880F0AE62
85948,9ACDD71B8504
65211,9AEA0BCF1604
29013,9A958DAFE189
25267,9A89F06D3CE6
42809,9A0C57719B22
64754,9A1CBE582896
91039,9A948CE20040
5078,9ABF4BEFA91C
85923,9A32355B98CF
80027,9A6C64CDDE5F
34193,9ACF8C9BEE80
25046,9ADE9F3696BD
85226,9A194250D6E2
31616,9A54A0B455F0
53093,9A7BAFE2DB14
72193,9ADBE2A7F1C2
56236,9A50AE558C0B
94435,9A471C0540F9
91451,9AAFD0BBCEC9
14454,9AD4D92AFCE9
11291,9ABAB0F3DA4D
94632,9AAF02290E54
16852,9ACAB012CCBC
68294,9AB21A46CFE2
60789,9AE90829C7C5
85882,9A6FF6DDC04A
43217,9AE65D0A28C2
92493,9AA7A5FF5452
10544,9A826E71F430
66872,9AE9C607849B
28184,9A6355AF528E
29994,9A2E8F3ED9AB
36937,9AA8E9056DAA
78021,9AE8E712922A
47520,9A3FF69A14D1
45300,9A498A6A2F6D
99592,9A5354587EFC
15975,9A7093366C80
21286,9A478E789B65
55057,9A63BBF25C2D
42982,9A95C856490D
48790,9A50A8665986
87088,9A978D67AD7E
23836,9ABF693F8478
42131,9A20893EF1F0
20748,9A3815A325BD
389,9A4E837877B0
30653,9A7B210EF582
20916,9A138BF03F5F
16026,9A2A28A66843
27743,9A87F1BD43FE
32329,9A639A796674
25598,9A1844206417
19381,9A21CDEE55B3
71735,9AF55EF88EB5
70657,9A174C30009E
77482,9A22B6F34E44
27122,9A35EE42C2D0
80482,9A8760386BFA
81398,9AF0E763E9B1
22435,9A4B400F731B
68934,9AA9611E6C97
32601,9A3E58A2F8DB
35408,9AEB550F3D25
69131,9ABB99157572
33110,9AFA11F771F5
72828,9AF8AC95A671
62235,9AA47C3C4A40
43508,9A68D58783BA
31253,9A44AD95BBC4
81929,9A1D29D5B5EA
24549,9AA2FB4B2213
91661,9ADDC2DA9C43
95983,9A6275A57F27
4630,9A8DF907E423
84619,9A319EA48B0F
36031,9AB833D0BFF1
40267,9A0AD22BA51B
71828,9A5E799C46D1
29388,9AFFC32B5A26
75060,9A37CF7359BA
15685,9A108376085F
40043,9A813BBED909
85809,9A17E47B055D
74616,9AC7E6139D64
11184,9AF03CE8B6DC
98971,9AD8193F79F4
68759,9AC79A0FD5D3
77445,9A6F23B10A29
38159,9A554C81E2FD
22383,9AC0D82642C2
5922,9AC74837DBF9
23841,9A3441E11657
48328,9A1D6DAE5D8D
88831,9AC52CB32916
54777,9A526002FACD
68910,9A46A0D2196D
71297,9A75BC7B7432
97081,9A5D79C01540
51273,9AC719BF1E33
49529,9AB0AD7E4842
56995,9A77CEC48E61
85893,9AC3FF5F4C3E
72385,9A2878175A74
75676,9A84DCCD9D33
89470,9AAE4F0D9F49
83133,9AF01A4EB523
22834,9A8751983A0A
9346,9A7DBF478EFD
42866,9AD2A67ED236
45884,9AD326460649
11856,9AE6CA15D3D5
82353,9A46BA4FC920
51799,9AAEBC207842
52210,9A39622E6895
1118,9AC0C60C92C7
69352,9A2F432A75E3
51657,9AB247B8571D
74454,9A1A895C7D48
11219,9AE282F36619
68106,9AAE113B5976
94445,9AE5FF508151
84794,9A42E52F5175
65973,9A1E61264326
27237,9A0D62C0A94B
74445,9AB8A1F8C952
72359,9A1CC742090D
35530,9AE3AFD24056
45520,9A7B5A41262E
2215,9A5E281F8349
46132,9A963A9AF3AA
41636,9A5CF3801702
61682,9ADA48640E35
48590,9A465BCCD21F
24427,9A8222D81E28
27862,9A9C626EBF23
11206,9A3CB619C909
66725,9A5EAE60D989
17794,9A74BC64EAD0
18544,9A4D6B4255B9
62393,9AA3903DCC56
71543,9A2661DB130C
27692,9A6E52389DE9
47431,9AEB3F764E8D
8945,9ADBE01F096D
3038,9ACF2677FEB1
57068,9ADB40460059
70995,9A74DC4F1184
82857,9AEE88950AFB
34855,9A0698183594
4719,9AE3C95875B0
22112,9A24CCCEB497
76655,9A9576A89F58
42253,9A0276B16E58
29104,9AF5B8D784F1
44078,9AFFC1BD175D
54766,9A5F58971A1D
53383,9A60EA1D32C8
37176,9A39B7475071
22526,9A43652BF10C
45943,9ACF32631404
34749,9AE41CAF6AC6
51051,9A6238D9946A
52780,9AB01FD0C36F
47514,9AD8FB3B9027
87556,9AB9DAB61BD5
22827,9AA646340A46
69672,9A6618020ECF
44763,9AEA6FDCA947
41795,9AD6833025E6
72521,9AEA45892BBB
71478,9A7C83C46F2B
20986,9A9FF222CF21
55770,9A295D401C7A
24818,9A3B320A7C0E
15252,9A81B4809CE7
33740,9A10E3F21830
13462,9A457368363B
49082,9AD504B9780D
93757,9A076E30851B
89088,9AC11046478D
42882,9A6282A44DDE
11477,9A903F8C162C
97745,9A86C6D1B871
38546,9AB584544ACA
23241,9A7DB52B1F48
76227,9ADAB800628A
1209,9A26C199ED03
73035,9AF6E07BEDBF
30509,9A6A0EF1825E
86126,9A779B8F19BD
78318,9ABB066D8ED6
11110,9A4FC4202D7D
54105,9A99119F4EF5
64639,9ADE6BF6B223
3961,9A387223F4E4
59400,9ADC930EBEAD
78882,9A7F9E426CA9
43172,9A5402042200
82731,9A6B8891A4C3
36279,9A6379C3E8D8
83092,9AC4C711D80E
76488,9A08F547CAB1
96369,9A5A1592391B
96649,9A4B682A4B8F
30449,9A6DAC65029F
48248,9AF3606E5BAC
41505,9A3EECCE4B55
41218,9AF4434BC448
90960,9AB4EF9038B1
20697,9A25F5FDC6BF
74403,9A3317910ED3
58168,9A093020953C
40885,9A6BDA5A8C66
5014,9A413FB81642
79378,9A3C56F7038B
83023,9A4593F050A3
7851,9AA8911E4463
88095,9A0241F2927E
56482,9A421A8319FE
970,9AC16AF5C289
55706,9AC12AD7D42A
85986,9AAADAD1A9F6
26973,9A5D046A0FCF
7140,9A54EEA7BF1B
77306,9AAFD55C73F4
45976,9A7D295FD34D
97569,9A6BC28EE5BB
41446,9A2AB56FEF5F
26339,9A7AFBB5D206
47499,9A22165B456E
91018,9ABF163B4138
26293,9ACE03DBD839
73626,9AD08BF3AFE7
81978,9A02D3FBA34E
12176,9A7AC9E73B1E
45262,9AC529EC6311
94449,9A529AFBCC25
47110,9ACED2B16325
74423,9A61162FAF91
193,9A641A234F1A
12148,9AC4E53954F9
65769,9AD205D7BA3B
57626,9ABD766F1131
75967,9ABA2D15B0A8
35526,9A0D07A6ACEC
1238,9A31E6CE1584
35922,9A366C4CF44A
29525,9AFA7C97A2B6
69676,9A5EE0EB9685
44042,9A1D23796D5F
36604,9ADC9E87F3ED
90538,9A4E81D68677
70489,9A9AE7CDC224
10630,9AF4C224CAD9
74307,9AF35A1D5FBD
2243,9A0F654EB59A
17377,9A8442F1B09F
41471,9A10E53B36B0
34731,9AC7D373D786
66945,9A15C366728E
67519,9A89E5B6BB4F
87400,9A71A3421986
10733,9A35C185CFD2
17157,9AD7478B94AD
32290,9AD36755735B
23342,9A10C03B88CD
89434,9A239ACAF23C
11998,9ADFEE5BF5E2
3414,9ADBD23055EF
96456,9ADDE96B6D0E
28228,9ADCB7229465
88549,9A14D6AAE6DB
62095,9A237692B21A
3794,9A5D649AC3DA
51561,9AFE4049638C
96644,9A0B2AE641DF
8380,9AE36F46DA00
9888,9A278A036B4D
71465,9A4E11F2ABDB
70806,9A12D3570715
14395,9A5F9D9B2924
34547,9A419F60C228
81680,9A26E128AA82
6820,9A007EDA6DDC
55746,9A7DCE306D95
80005,9AA78D23AB8E
83511,9A00BF1816D5
33431,9A78B10E90C2
11111,9A76E17F6DC2
68802,9A1506EFB905
81350,9A34AB496FB8
34773,9AADA8B1189B
47541,9A457D728B50
37849,9A9352F4EC85
46264,9A980B9B7EAB
73747,9AC4BC005A14
32675,9A4103CE8CBC
93310,9AFC0B139212
62972,9AD8BE9A699C
30315,9A62929835CA
99504,9ACFA93AA183
36841,9A18D1D6BEBB
86054,9AE7404D8474
68327,9ABC9A5E2925
90148,9AA6EF9FDD89
27417,9AD9FDF86C01
40186,9A2785E5BB7E
64478,9ACF3F6D0D03
73981,9AE65608D2EE
67731,9A511B5D1DD5
68752,9A2AFAAE87BD
6893,9AE736CC3541
82751,9A797662A2B8
22727,9AB56DFC746C
13829,9AD3572EA078
6189,9A47AF8AF4D2
59677,9AAB2CB56955
81183,9A03F97D180A
74753,9AE89A0A44AD
18949,9A15DE5C39EC
67371,9A5299CCA2BC
20957,9AB583C6DD3B
58657,9A38474A7F41
73995,9AD1C69585F6
22421,9A8FEFC7CFBC
30659,9AA9714ED8D5
5011,9ABE3F6C2E74
28424,9A47C38393A1
16871,9A05D055A825
69984,9A6068CB0C97
96402,9A3590765C21
15079,9A11DE5952B9
8056,9A8AEEE49839
45387,9AB37CE034E4
97121,9A1A9102357F
43209,9A29DC4D6258
51111,9A134DC1F430
31833,9AFC766D1F47
12070,9ACDC79E0083
52726,9A30BA3662B5
72203,9A510E2F39B8
9574,9A58BAA09819
38608,9ABBCCAD36FE
52715,9A5D5248EE60
30683,9A635F3C0EEF
37417,9A2B515051CF
41902,9A98E2F2E0A9
95408,9A9F78AA0CE3
21203,9AEC2CF0531A
98699,9AA41A9B6C20
55347,9AD0BD636325
94319,9AB9E5892ED9
80406,9A3637A00E5C
71831,9A7166089569
8229,9A88E7ACFE5E
7683,9A14ADC80E38
16504,9A2C6D5C51F9
47742,9A167C4FBFE8
27000,9AD2D6B721D2
32052,9A15FB1D49EC
16867,9AE09F228032
52004,9A4545E635E1
27860,9A9B13C45092
49309,9A9F62013B91
2194,9AF32ADA6FF4
62634,9AEEEE392B62
52474,9A455E18E828
40842,9A0428282CC9
23888,9AFD16DCB76C
29864,9AB20D373151
26303,9A8C024AFFEE
83943,9AD68150930D
99647,9AA0CCA7992D
21637,9AB6694336EB
30822,9A40589A38D0
4171,9A15B7BD1920
69370,9A05DA26BED5
81586,9A148DAF24A0
43255,9AC1388DCE45
47259,9AD983BAD276
39478,9ADF4ADE565A
85709,9A9B8B431B3B
75220,9ABD210A280C
15023,9A00491529CF
34201,9AE9F9A371B9
15469,9A11ECDE4D71
84844,9A6A1D4115B6
4710,9A26DFCD80A2
38672,9AE731829529
39886,9A7B638CC871
86985,9A9FC767D23B
79948,9A8384E33756
90590,9A8AD61BE812
68626,9A41084BB278
86487,9A30F73C3B3C
27536,9A577D5548ED
96650,9A7FEA5A4C3B
46803,9A08FBAC0144
41702,9A65EE74CEBB
19244,9AAA113DA224
299,9AAFD7E0DC68
35156,9A6BBE888E33
76348,9AB3879F25F7
93082,9A2352BE7098
83506,9A2526577C46
74305,9AF20DA7AB9E
16971,9A8C38AF576D
7156,9A5929A14643
1486,9AF073ACB35F
60082,9A424D63FD4B
92769,9AD7CC93027A
16699,9A2D5D1C4963
57409,9AEAF8C3A78D
46396,9AEB899CF640
24035,9AD4CD5CFF4D
30532,9A7573C5D2CF
19340,9A5AB2BC4FE7
30706,9A0F98A06C9D
49452,9AFCFEF65636
61000,9AE7554A2802
85231,9AB81F6DE671
60947,9A8D82BFE7F6
17705,9A6389203C52
42659,9AF94C1CA4C1
86098,9A0DB49523FB
21182,9AEAC68F0D56
46683,9AACF075D93C
360,9AE1A9692AB4
59637,9ADBDBBA788E
80350,9ABAF8DF7A45
84474,9A255CE860F3
86326,9A8E572A942C
64282,9A976093CD31
10455,9A61FDA2139C
20823,9A837C6619F0
10460,9A7584FE1C3F
75770,9AEFF8611506
86097,9A012366F367
98470,9AE5F29BA042
20157,9A58F1D90370
6816,9ABE37CA79B2
73501,9A1DC95B85A0
93194,9ABBA7642EEE
61310,9A0AC1AE4CD2
90254,9A1B7B539AA1
53922,9A97BE28855E
3157,9A3BA1BF3A9F
97885,9AFE8A2584EE
99452,9A6EED30E921
78591,9A900441BA57
96195,9A7341FEE98D
98630,9A8780F91DDA
56272,9AB41DEC2514
36027,9AA75358ED38
40416,9A13E983FBC2
2607,9AB345D827D6
86657,9A908159A8F2
30271,9A73B8D8C10E
57944,9A971A8CEAA8
36661,9A058226C524
49447,9AF90C9F4A04
66512,9A52B8D2B83C
85021,9A4E84F3F706
86886,9A48D15D07EB
24161,9AEFD9DDA755
77031,9AAC7B909999
69277,9A705DA84DB3
6596,9A869C15A19F
49292,9A15E2C55E9A
87141,9AEF85609E8C
20976,9AEBF2789FF4
11458,9AF7D270F658
61133,9A1AEDA54BB7
57558,9AD0D3DC3485
26795,9A4694E23962
84583,9ABB1C6ACDAC
96166,9A903A1CEB66
77299,9A6CF03E3A42
7980,9A84D06E7412
99048,9ACF7A7B32E4
89572,9A30E3724406
36708,9AF1E23B7006
74608,9AD4CA435582
27577,9A61AFB4157F
31271,9A262D686DD7
24425,9AD799C67DFC
84353,9A266E79A55F
92325,9AAC578362B7
95337,9A11B6E53523
4005,9AA97578822B
68184,9A15959D69D6
88338,9A0D69C484ED
75289,9A80E44CC949
94132,9A3D9C4AC1B4
3701,9AECD4A949BF
95930,9ACD380A06A8
19342,9A418CAB8A6E
32793,9AA0B7EA6994
41332,9A5EAB081A4B
31163,9A3EC7B6907D
30354,9A7A3B52D0E1
12394,9A89B551DFE6
95771,9A2A9159F466
86317,9AD5D620533D
19570,9A5861C332C8
61748,9AB07ED4D313
16432,9A00387BFB0C
5538,9AD8D5D622C2
99363,9AB8F393BD42
85148,9A398826D84D
16610,9A7535E6B265
10891,9A5DC14FCB78
23298,9A2C04BEDBD1
68071,9A2AD6D78075
98411,9A78CB7C0EEE
19053,9A26DD59EB93
31553,9A6BD6FB074F
95428,9AC24289B478
98850,9A13CC7ECD77
61234,9A8EE9BF2E48
1967,9A0BDB739C11
27444,9A42224BA00F
13825,9A54FE23E172
25723,9AD5CD22DBEA
88614,9A40295996AC
6517,9A752E8EC4BA
76144,9A9987C6BCB5
86184,9A80BD03F8E0
71850,9AC96CCD79E8
73739,9AAFCA0EDDB9
51039,9A35FAEC9050
87684,9A578554B9F1
62324,9A64E7EB3E1F
64141,9A7E97193323
30761,9A545A9982F3
91951,9A36EB34DB22
2557,9A266EB41A6A
30988,9A006AC08E99
65802,9AC95477FF70
68464,9A936AD1E942
63108,9AAFA6641C59
51349,9A0D71C557C6
97669,9A750E625BEE
60256,9A1DB263FADD
36052,9ABE3B2DAAB1
4553,9AC8E42D7AF6
92908,9A0DA974C3CD
69643,9A7BED4CAFBB
25010,9AB1D5FADA09
87080,9AE4380B6E90
58900,9A60598A4938
28921,9A0854387A15
31662,9A3577A80210
23379,9A1D5090EFF5
85230,9AE630FB2C0F
62478,9A2F4F81AE8A
33900,9AB14D40A59D
9673,9AE9AE0289C0
69060,9A4EF7F0C619
59951,9A21F557E7AD
98902,9A48CA327DBB
17243,9A1481165788
54331,9A567F6F4F79
52738,9A6C225CB055
57545,9A1FD256E47E
54246,9A9C2FF78D60
78528,9AA4A92B7C79
35459,9A30CAB0138C
19924,9A5EF0E99CB0
2610,9AFE0A9CAFB3
82253,9AF2E97A0DC3
70955,9AA7178FC462
66206,9ABCAB80336B
90210,9AEB7F21C651
17370,9AF0A067F37C
88168,9A8788A776FB
47040,9A9235AE181C
87735,9A1D630A7F5A
38804,9A92F3C8D581
23596,9A7DD7625BBB
90675,9A10B2831863
25228,9A9FF1D8E680
55805,9AC8914D21D7
31634,9AED6F5288F3
65762,9AB8598A4BAA
49066,9A473BBFE516
95328,9AED4A2111D2
48270,9A9BFE4D2DCE
34034,9AB950AD9D7A
13022,9A2693490272
13251,9AD7F19C591C
42241,9AA643454BB1
56692,9AB023176367
48579,9AE31D6FDDC5
46395,9ACDB2EF9A3C
37876,9AAF52A2ED9E
66793,9A3C8056BE09
99457,9A3EB4DD059C
38969,9A81BD6B1C04
96963,9A62125D0565
15650,9AC067918BF6
20944,9AA2C2AF766C
21328,9A3EE695D8E7
96235,9AC65BADE1FC
86711,9A407D310E49
13964,9A366FEC3D90
9126,9A88946B2321
12434,9A92237B1ACB
68305,9AE7516B4486
65185,9A3F667B67E0
12741,9AC1A6896B16
20953,9A3A95ED4984
28049,9AB3071B3FEA
55398,9A616390CC0F
43477,9A8A524F8C46
683,9A96F6B144D2
92473,9AF7DD7CDBB7
13890,9AFBC1B3E165
71536,9A258D4FD268
77078,9AC0933CA539
69130,9ACA7EFD71A5
32691,9A1D7F9D5E70
61519,9A18067344EE
29277,9AFB82913A00
53253,9A8A10965D44
73175,9A3B32F6D25D
77521,9A729568DCDF
77213,9AAAC9B945CD
52836,9A1C3E236D84
37352,9AA19FB78DF8
81511,9AB7701E3088
89128,9A0DA410881A
43555,9AB64D10E121
40953,9A6CE57D7231
18041,9ADC18155E46
73146,9A8510380EDE
64561,9AD85DF2061F
92303,9A0199A4CF10
91866,9A2A23D58DF1
11362,9A11D453DF25
46504,9A9D11132836
2253,9AE6758FD660
63234,9A1A0A207268
38353,9A6CC3A58F4E
65407,9AB6EE59E114
56080,9ABDA89DDF62
86852,9A968B2D980C
75820,9AB025DE5468
23259,9A6D03B5B982
98400,9A83B5060044
15523,9AB2EE055C89
20860,9AAB92C5A496
66837,9AE65442E0CF
40941,9A3880475B16
81272,9A53C107D1F6
25830,9A82A23DEA24
16288,9A4C39EFCD80
99400,9A639CC66CD2
92081,9ABC473DFE3B
30389,9A46C54EC948
29414,9ACB15BAFB28
89155,9A75F2DD2C16
93830,9ABE41FC8C11
27349,9A7183233523
83868,9AD3875256FC
13739,9AA3433EA1D4
61420,9A0D426BB332
38550,9A4EB92E40F9
27350,9A48EBF1D23B
61551,9A678863657E
19575,9ABB3FE18ABE
72100,9AB5A42B729C
49019,9AE646F877EA
50402,9A349282DE48
55216,9A675BFD4789
90100,9A601DC1094B
63224,9A163470B48B
10671,9A4142404CB1
2580,9AD465014403
38978,9AF7C239B849
34778,9A3F17AC8194
41371,9AAA561CDB95
20175,9ABE4F99EB44
15387,9A7DFEFB50E2
14684,9A56A986AC5F
41089,9AB8000F0C8F
25339,9AB0AD72AA68
40281,9A0BC5AC18B8
77649,9A66CA01420F
58286,9A4CFB023ADA
21887,9A214DAD47A0
65754,9A233CCFF4B8
93260,9A837857231D
47873,9A5F71719250
79994,9A1AF242842C
1266,9AB4BFD26146
57678,9A191100A326
30925,9AC7D2936CBC
67934,9A5CA6790891
43147,9A4F4DA5994E
57643,9A444D0030DA
69903,9A6234B5D0A0
35102,9AE9FD7C4A84
42448,9A23712CA811
61416,9A2903D1B2A9
13322,9A0295C356ED
96066,9A85409A82A7
91097,9AD8BD9AA0B6
96949,9A1C62C9B9EB
72936,9AE7A187B81C
20264,9AFA11C96B12
87374,9A0F1206EF7B
17295,9AFEF431EC71
45957,9A1607ECCD3E
38067,9AB3BBF04F76
61231,9A1113F90153
40233,9AE8D3906878
55221,9A23EAF4389E
46617,9ACC17031A77
41526,9A77FEFA08EA
8003,9A3D35AA9909
9565,9A5614AFBA0C
53165,9A06C8D485B4
79528,9AEF3632A5EF
83337,9AE0E59B7C4D
21325,9A614DA8F310
98760,9AFC3ED15EA3
29217,9ADCCA87C00A
47451,9A316E7AE819
72205,9AF582390002
12765,9AB8792D14ED
11223,9A47352F390F
12428,9AB97A4163D2
27689,9A40F270B6B6
42273,9A714E9A5806
37638,9A2F966ADAA5
74053,9A0BB8139DE2
55449,9A451543DFE3
58905,9AD54EB15764
28645,9A3178A823C7
61854,9A121D360CDB
84081,9A02A7A8A164
7272,9A054065A6C2
13786,9AF1CD99633F
64107,9AF018BA7BF8
36968,9A7516A8D642
89503,9AC24F60A442
58397,9AFE785C133E
54968,9A6776BB6215
6540,9A09DB6EAB3D
3751,9AB09EE50BDF
85833,9AF92C66903A
91221,9A1183BB8FA0
8873,9A33CE7D5CCD
4811,9A5CED1CE8FA
36710,9A9A7218D146
75366,9A1A7C74C2E0
39247,9A445BEB429A
13819,9ADA2687763A
74993,9A16B372DC60
47622,9A61257FB7CB
44220,9AA2BDA6BB61
69453,9A7C6449ECD7
70765,9A5048721A3C
43529,9A97F412C063
34204,9A5043857E51
9997,9A6972C0AC12
92127,9A8FABEB93DB
93079,9A2D428B2FB6
46623,9A322D891C39
67960,9A5586FC5408
38329,9AFF0914C161
85162,9AD4FAF034CC
78935,9ACA1E6AF836
87046,9A666719C7D4
23748,9AA105A0B100
41847,9AF52ABFA890
34338,9A5C824B9A9C
26529,9A6B0209D76F
59060,9AAE525E3634
16824,9AC40DD66C20
36829,9A92D7ECB923
40634,9AE149874795
12710,9AA4E9017B30
88162,9A8EAB195EDB
2357,9A552C4405AB
38314,9A002999E8A3
81133,9A4CAD6CA659
21625,9A1F092FB491
8289,9A2454C6F356
63418,9A40412E2BC9
68477,9A0BBB7D045B
41937,9A5434837436
80179,9A10EDAEC83F
43583,9A3A2AD8CA6B
75290,9A64C20BE0F4
70461,9AB6554393DC
8875,9AA94D430C48
48725,9A22D58279C8
41148,9A37D073A87A
69813,9A59D67CDBC3
16237,9A1641503923
46515,9A2CFCA3AC66
58070,9A153344D65D
99225,9A90CAA4E3BF
13023,9AE79EEE71EE
50420,9A67D1539944
28113,9A9C15DABA76
30328,9A7B4FFE6BB2
61236,9AA9C9832FEC
71071,9AAF6088482C
19452,9AA2E05EC7AA
88560,9A75DB27BE8A
19971,9AABB01A01B8
76188,9A6361DB4D19
37974,9A5889036BB1
38652,9AB5EA3A12E5
84569,9A7473C6DBDB
33720,9AB8FFCC2751
95761,9ADC010B7568
90634,9A4A442B824A
33216,9AF2D5DB4004
56424,9A9F2C4C39CF
88089,9ABBC2F438DE
24196,9A2D38E090B2
53881,9A3BF3B8C7E4
51533,9AC9B67F1305
25301,9A71ABF60A6E
25499,9A3380E3D337
30953,9AA9FBDCF9F6
69048,9AEE16AA034B
27471,9A2593B94EBA
46835,9A71722D91A8
96503,9A75D5459DCF
94533,9AC67715A55A
84580,9A98BE3C1ED8
15059,9AB9D1BF853F
61154,9A67EB5DBB1D
11966,9A249A72E45C
95210,9A5637BB3D69
51494,9A7ED4DB1824
53893,9A8860A5D7C9
50287,9A9F8D0A5A15
30215,9A28D6792FC0
28757,9AF2BE5440E7
84011,9A18B12AF91C
97428,9A17720C85C4
99170,9AE5C02AA0E4
79058,9AF8A20AB748
80953,9A93E7E665AB
95885,9A288FB956BF
86319,9AD35832380F
27180,9A941ED69EF7
44755,9A161F3FDF36
5705,9A86826C804D
49128,9A2D857C949B
10321,9AFC26C5D512
37911,9A18A6DA1705
85592,9AFC59F277B4
69651,9A434EDC7B05
86963,9AC001B74B26
40317,9A99471032CE
39159,9ABD08CFAE88
47908,9AD29D612B10
34038,9A29453627BE
73958,9AD4BF0E97BA
19991,9A829FA4E905
90295,9A157C4EA8B5
79561,9AEC58EAA0B9
79020,9A85A662BA97
78600,9A48B8277DC3
81874,9A6998CE7DFD
74398,9AABD186560C
93055,9A679883C964
82835,9AC46923D719
11307,9AE872BDA8AA
94842,9A4E135E93C3
3124,9A667FD9EA2B
45481,9A7E874DB4AA
68210,9AF0C381204A
68986,9A08EE294264
63776,9A4E4215F0E0
20321,9A777497FA6B
7051,9A0890E71867
55313,9ACBABEAB32C
17523,9A3BC3D9C65F
20326,9A12943805BA
43061,9A83952A498B
58306,9A3AEC0C4E7E
6943,9A5784F48ED4
71639,9A05D72913C7
77969,9A955F0B2EC3
76541,9A6896D1E51F
3454,9A3DA2DBCF55
5982,9A661A62D3AD
78928,9A1E96230183
55292,9AD8427F8BB4
21460,9AB8530F1A1D
10332,9A7E7C38F81F
93285,9AB4F5BFC85D
13122,9AD16FE9EACA
33685,9AF8BE03C266
80648,9A38152CF636
85744,9A56B143CF2D
75249,9A5F00C75BD1
16426,9AACB5E1043A
46107,9A11618A9D39
15718,9AACCF1E5A27
31485,9A7EFE3C9E64
11302,9A5F9F3F5E91
94251,9AE528D1E1AC
30017,9A12517AB6F3
92285,9A1858DFC89C
46536,9AF87057393E
32480,9A7384BC617B
25014,9ACAA60F04C2
3231,9A63848ABBF0
55698,9A1AA51D99F3
45916,9A06E510E577
27944,9A116BC6AA44
86922,9A7B55A2846F
55908,9AB42A8E2C75
82655,9AF60C46F90D
59918,9A64415FAB11
85290,9A1A57F54E0A
2065,9A4CDAE1DD7A
48146,9A3865272EB2
39123,9A6C1B7C4E72
92037,9A5760FC8672
72125,9AC81E4BBFDB
78873,9AA6894C78EF
95693,9AFC2AF87F5D
14586,9AB74996BB43
75955,9A8765BFF860
75197,9A4F5DE2040A
90461,9AB567512EA3
14424,9A6B252B29EA
53208,9AE0D11712A5
23942,9AF9BE218B21
12564,9A05A0DC3571
60605,9AD1B5DBCF66
47352,9A310D0227C5
94002,9A43EEE67D92
72476,9A4A6341D10B
35678,9A90644961FF
54487,9A1C142BCE3B
26214,9A27522C0B81
62216,9A78782E34CF
54225,9A9D77DBE1BA
60846,9A31EE4EC75C
90767,9AF7F70C871E
23078,9A8254B61954
96433,9AE57754BD54
17188,9AC14D2516E5
99304,9A549DFAAA11
20367,9A86090C610A
9236,9A49D417066F
19756,9AC446833F34
59360,9AA179D43176
11032,9ABDCE14BED4
26258,9AABCCC0D5D3
8458,9A94101E29D7
65309,9ABA433F235E
29433,9A5FC4D85C01
62637,9A07A6BE93C6
39668,9AE2E123FF77
95824,9A9882F0DB05
8351,9AB2BCC6D47B
98471,9A9A23CD1727
28803,9ABFF93DF26E
78962,9AB5A55FF988
42267,9AD1E7455315
71203,9A139A6EE4C8
2294,9A849C3B4D23
18894,9A4A8D88C485
56778,9A4F7F8CA999
64945,9ACCECC56224
77951,9AB1FB621DF2
9825,9A864EC240AE
87415,9AAF8F314C56
68795,9AC0502E65D9
37727,9AAC52273E67
34698,9AA3D42D9D1E
24327,9ADD41775EE8
3220,9A97CD974B1F
8152,9A87EAA96543
81834,9AE213E89949
66008,9A6F46B69908
49004,9AEFCBD64A4A
77932,9AC77077DF79
9606,9ABAE4087148
48959,9AB650F8B958
38638,9AED2C33FFCB
37198,9AF8C2EC03EE
17942,9AC52C2A430C
8006,9AF91B71C6C8
63314,9A7BA63DBEE0
85064,9A25440B468C
4110,9ACA5710FE0A
97996,9A6CA6908342
98370,9A0528FFDE7F
1021,9AC728B08882
63675,9ACBFF69F90D
87770,9A147863187A
37127,9AE76C87FC7F
41329,9ADEBC73712E
41153,9A4F049681F3
58850,9AEC07F07EEB
88552,9AD315F3DA85
81107,9A845B9453D8
32253,9ABA52355E17
42160,9A465E26A429
93971,9AE41BFC29EC
44835,9A3365DEF7B3
87448,9A81F9709E55
11311,9A01EC5AE7D5
29110,9ACC5FED212D
66143,9AD96B68C36F
11127,9AC6E94B00E6
43216,9A44CBEC7E1E
44433,9AF31A7F4114
70492,9AFB28A25047
27299,9ACA0A0C1186
39027,9A8E82C60ECF
76304,9ABACE8B5B4B
25028,9A5E5243CB8A
51885,9A44A7DAB7B0
33260,9A5DEC1084BF
76916,9AA08894C616
47485,9A679E291DDC
41551,9A8656D7E6AE
40487,9A1D1338FEF0
55600,9AC3D610DC33
44327,9A5888B85453
26972,9A1570758FA5
64406,9AFFD2355813
39667,9A50ECC81219
35100,9A56AA2D3C7F
44549,9ACC8B6B2436
26842,9AACCC653B32
42953,9AEE33178BFD
73024,9A7C02A61105
71615,9A2F683800C1
24471,9A84EFEA1FDC
63008,9A01089D3FF1
85993,9AF1FBEFAA8E
28153,9A7F201722C6
30891,9A0B1A0E4489
46875,9A4A7621AB28
41402,9AB621B43BE2
14183,9AFD1A55DFEE
7717,9A3F20E9E43B
70178,9AE9E9C2EFEB
43341,9A9038FDA5B3
88843,9AA5ED4A7F02
82102,9A1480E25679
